age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,juv_fel_count,juv_misd_count,juv_other_count,c_days_from_compas,length_of_stay,two_year_recid
21,M,Caucasian,Less than 25,High,Male,0,-1.0,8,0,0,0,1.0,217.0,1
34,F,Other,25 - 45,Low,Female,5,0.0,4,0,0,0,1.0,26.0,0
31,F,Caucasian,25 - 45,Medium,Male,1,-1.0,7,0,0,0,1.0,790.0,1
22,F,Caucasian,Less than 25,Low,Male,0,-2.0,4,0,0,0,3.0,1.0,0
22,F,African-American,Less than 25,Medium,Male,2,0.0,7,0,0,0,1.0,329.0,0
20,F,African-American,Less than 25,Low,Male,0,0.0,4,0,0,0,1.0,7.0,1
28,F,African-American,25 - 45,Medium,Male,5,-1.0,5,1,0,0,1.0,4102.0,1
21,F,African-American,Less than 25,High,Male,2,-1.0,9,0,0,0,1.0,436.0,1
59,M,Caucasian,Greater than 45,Low,Male,3,-3.0,1,0,0,0,4.0,50.0,0
46,F,Other,Greater than 45,Low,Male,13,-1.0,3,0,0,0,1.0,3406.0,0
41,F,Other,25 - 45,High,Male,19,-1.0,10,0,0,0,1.0,1031.0,1
55,M,Other,Greater than 45,Low,Female,0,-1.0,1,0,0,0,1.0,22.0,0
25,F,Caucasian,25 - 45,Medium,Female,6,-1.0,7,0,0,0,0.0,596.0,0
37,M,Caucasian,25 - 45,Low,Female,1,-25.0,3,0,0,0,25.0,28.0,0
50,M,Other,Greater than 45,Low,Male,0,0.0,1,0,0,0,1.0,8.0,0
32,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,52.0,0
30,F,African-American,25 - 45,High,Male,15,-1.0,10,1,0,2,1.0,42.0,1
56,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0,1.0,23.0,0
26,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0,1.0,21.0,0
35,M,African-American,25 - 45,Medium,Male,1,-1.0,6,0,0,0,1.0,1540.0,0
25,F,African-American,25 - 45,High,Male,5,-1.0,8,0,0,0,1.0,23.0,1
61,F,Caucasian,Greater than 45,Medium,Female,15,-10.0,6,0,0,0,10.0,16.0,0
44,F,African-American,25 - 45,Low,Male,0,0.0,1,0,0,0,0.0,1011.0,0
32,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0,1.0,22.0,0
30,F,African-American,25 - 45,Medium,Male,1,-1.0,6,0,0,0,1.0,22.0,1
26,F,Caucasian,25 - 45,High,Male,2,-1.0,9,0,0,0,1.0,23.0,1
22,M,African-American,Less than 25,Low,Male,1,0.0,3,0,0,0,1.0,403.0,1
38,F,African-American,25 - 45,Medium,Male,0,0.0,5,0,0,0,1.0,30.0,0
31,F,African-American,25 - 45,Medium,Male,6,-1.0,6,2,0,0,1.0,622.0,0
36,M,African-American,25 - 45,Low,Female,1,-1.0,2,0,0,0,1.0,13.0,0
25,F,African-American,25 - 45,High,Male,5,-1.0,9,0,0,0,1.0,38.0,1
23,F,African-American,Less than 25,Medium,Male,0,-1.0,7,0,0,0,1.0,45.0,0
49,M,Other,Greater than 45,Low,Female,0,-1.0,1,0,0,0,1.0,24.0,0
62,M,Other,Greater than 45,Low,Male,0,0.0,1,0,0,0,1.0,-3.0,0
32,F,Caucasian,25 - 45,Low,Male,0,-7.0,1,0,0,0,7.0,22.0,0
51,F,African-American,Greater than 45,Low,Male,0,-1.0,4,0,0,0,1.0,27.0,1
23,F,African-American,Less than 25,Medium,Male,0,-1.0,7,0,0,0,1.0,92.0,0
25,M,Caucasian,25 - 45,Low,Female,0,-1.0,4,0,0,0,1.0,20.0,0
22,M,Other,Less than 25,Medium,Male,1,0.0,7,0,0,0,1.0,40.0,1
35,F,African-American,25 - 45,Low,Male,6,-1.0,3,0,0,0,1.0,17.0,0
23,M,African-American,Less than 25,Low,Female,0,-1.0,4,0,0,0,1.0,49.0,0
36,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0,1.0,70.0,0
29,F,African-American,25 - 45,High,Male,13,-1.0,8,0,0,0,1.0,27.0,1
37,F,African-American,25 - 45,Low,Male,3,-1.0,1,0,0,0,1.0,24.0,1
50,M,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,0,0,1.0,42.0,0
48,F,African-American,Greater than 45,Low,Male,1,-1.0,1,0,0,0,1.0,17.0,0
30,F,African-American,25 - 45,Low,Male,0,-1.0,4,0,0,0,1.0,28.0,1
35,F,African-American,25 - 45,High,Male,8,0.0,9,0,1,0,0.0,5739.0,0
27,M,Other,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,27.0,0
59,F,Caucasian,Greater than 45,Low,Male,2,-19.0,1,0,0,0,19.0,451.0,0
62,M,Caucasian,Greater than 45,Low,Female,1,-2.0,1,0,0,0,2.0,17.0,1
59,F,Caucasian,Greater than 45,Medium,Male,17,-25.0,6,0,0,0,25.0,557.0,1
29,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,29.0,0
30,F,Caucasian,25 - 45,Low,Male,4,0.0,4,3,0,0,0.0,2306.0,1
35,M,Caucasian,25 - 45,Low,Male,2,-1.0,1,0,0,0,1.0,19.0,0
28,F,Caucasian,25 - 45,Low,Male,4,-1.0,4,0,0,0,1.0,92.0,1
43,F,Caucasian,25 - 45,Medium,Male,11,16.0,7,0,0,0,227.0,1846.0,1
24,F,African-American,Less than 25,Medium,Male,6,-1.0,6,0,0,0,1.0,26.0,1
28,F,African-American,25 - 45,Medium,Male,9,-1.0,7,0,0,0,1.0,1040.0,1
26,F,African-American,25 - 45,High,Male,4,-1.0,8,0,0,0,1.0,22.0,1
23,F,African-American,Less than 25,High,Male,3,-1.0,8,0,0,0,0.0,2188.0,1
25,M,African-American,25 - 45,Low,Male,0,-1.0,3,0,0,0,1.0,38.0,0
21,F,African-American,Less than 25,High,Male,0,-1.0,8,0,0,0,1.0,50.0,0
56,F,African-American,Greater than 45,High,Male,22,-1.0,9,0,0,0,1.0,1704.0,1
28,F,Other,25 - 45,Low,Male,1,-9.0,2,0,0,0,9.0,209.0,0
22,M,Caucasian,Less than 25,Low,Female,0,0.0,3,0,0,0,1.0,-4.0,0
36,F,Other,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,170.0,0
26,F,African-American,25 - 45,Medium,Male,7,-19.0,7,0,0,0,19.0,458.0,0
28,F,African-American,25 - 45,Medium,Female,4,-1.0,7,0,0,0,1.0,50.0,0
24,M,African-American,Less than 25,Low,Male,1,-13.0,2,0,0,0,13.0,5.0,0
38,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,239.0,0
49,F,African-American,Greater than 45,Low,Male,2,-1.0,1,0,0,0,1.0,43.0,0
40,M,African-American,25 - 45,Low,Male,1,-1.0,1,0,0,0,2.0,25.0,0
64,F,African-American,Greater than 45,Low,Female,0,-1.0,1,0,0,0,1.0,97.0,0
37,F,Other,25 - 45,Low,Female,1,-1.0,3,0,0,0,1.0,43.0,0
42,F,African-American,25 - 45,Low,Male,3,-1.0,1,0,0,0,1.0,26.0,0
24,F,Caucasian,Less than 25,High,Male,6,0.0,10,0,0,2,0.0,173.0,0
30,F,African-American,25 - 45,Low,Male,9,-1.0,3,0,0,0,1.0,29.0,1
23,F,Caucasian,Less than 25,Low,Male,0,-4.0,2,0,0,0,4.0,26.0,0
38,F,Other,25 - 45,High,Female,20,-1.0,9,0,0,0,1.0,46.0,1
25,M,African-American,25 - 45,Low,Male,0,-1.0,3,0,0,0,1.0,24.0,0
49,F,African-American,Greater than 45,High,Female,25,-1.0,10,0,0,0,1.0,239.0,1
30,F,African-American,25 - 45,Low,Male,7,-1.0,3,0,1,0,1.0,45.0,0
23,F,African-American,Less than 25,Medium,Male,0,-1.0,5,0,0,0,1.0,49.0,0
29,F,African-American,25 - 45,Low,Female,5,-9.0,4,0,0,0,9.0,214.0,1
26,F,African-American,25 - 45,Low,Male,5,-1.0,4,0,0,0,1.0,70.0,0
27,F,African-American,25 - 45,High,Male,10,0.0,8,0,0,0,0.0,27.0,1
22,F,African-American,Less than 25,High,Male,1,-1.0,9,0,1,0,1.0,99.0,1
27,M,African-American,25 - 45,Medium,Male,1,-1.0,5,0,0,0,1.0,52.0,0
25,F,African-American,25 - 45,Low,Male,1,0.0,3,0,0,0,0.0,3.0,0
39,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,29.0,0
27,F,Caucasian,25 - 45,Medium,Female,0,0.0,5,0,0,0,0.0,6.0,0
44,M,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,48.0,0
30,F,African-American,25 - 45,Medium,Female,4,-1.0,5,0,0,0,1.0,24.0,0
24,M,African-American,Less than 25,Low,Male,0,-1.0,3,0,0,0,1.0,24.0,0
52,M,African-American,Greater than 45,Low,Male,15,0.0,4,0,0,0,0.0,22.0,1
52,F,African-American,Greater than 45,Low,Female,0,-1.0,1,0,0,0,1.0,15.0,0
29,M,African-American,25 - 45,Medium,Male,0,0.0,6,0,0,0,0.0,23.0,0
22,F,African-American,Less than 25,Low,Male,1,0.0,4,0,0,0,1.0,44.0,0
51,M,Other,Greater than 45,Low,Male,1,-1.0,1,0,0,0,2.0,27.0,0
69,M,Caucasian,Greater than 45,Low,Male,0,-3.0,1,0,0,0,3.0,21.0,0
44,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,28.0,0
25,M,Caucasian,25 - 45,Medium,Male,0,-1.0,5,0,0,0,2.0,53.0,1
33,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,29.0,0
39,M,Caucasian,25 - 45,Low,Male,2,0.0,4,0,0,0,1.0,-5.0,0
21,F,African-American,Less than 25,High,Male,1,-1.0,9,0,0,0,1.0,44.0,0
25,M,African-American,25 - 45,High,Male,3,0.0,8,0,1,1,0.0,9.0,1
31,M,African-American,25 - 45,Low,Female,3,-1.0,2,0,0,0,1.0,13.0,1
22,F,African-American,Less than 25,Medium,Male,1,0.0,7,0,0,1,1.0,15.0,1
32,F,African-American,25 - 45,Low,Female,3,-1.0,2,0,0,0,1.0,728.0,0
36,F,Caucasian,25 - 45,Low,Female,3,-2.0,1,0,0,0,2.0,25.0,1
41,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,0,0.0,23.0,0
50,F,African-American,Greater than 45,Low,Male,7,-1.0,2,0,0,0,1.0,17.0,0
23,M,Other,Less than 25,Low,Female,0,-1.0,4,0,0,0,1.0,24.0,0
26,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0,1.0,25.0,0
30,F,African-American,25 - 45,Medium,Male,14,27.0,6,0,0,0,28.0,550.0,1
45,F,Caucasian,Greater than 45,Low,Male,3,-1.0,1,0,0,0,1.0,26.0,0
25,F,African-American,25 - 45,Medium,Male,8,0.0,6,0,0,0,1.0,696.0,1
28,F,African-American,25 - 45,High,Female,1,-1.0,9,0,0,0,1.0,931.0,0
33,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,0,0,0,1.0,14.0,0
57,F,Other,Greater than 45,Low,Male,0,-1.0,1,0,0,0,1.0,16.0,0
52,M,African-American,Greater than 45,Low,Male,0,0.0,1,0,0,0,1.0,5.0,1
33,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,20.0,0
22,M,Caucasian,Less than 25,Low,Male,0,-1.0,2,0,0,1,1.0,24.0,1
31,F,African-American,25 - 45,High,Male,6,0.0,8,0,0,0,0.0,3.0,0
24,F,African-American,Less than 25,High,Female,7,-1.0,9,0,0,0,1.0,26.0,0
26,M,Caucasian,25 - 45,Low,Female,0,-2.0,2,0,0,0,3.0,7.0,0
67,M,Caucasian,Greater than 45,Low,Female,0,-3.0,1,0,0,0,3.0,18.0,0
52,F,Caucasian,Greater than 45,High,Male,16,-4.0,9,0,0,0,5.0,265.0,1
31,F,African-American,25 - 45,Medium,Male,10,-1.0,6,0,0,1,1.0,4366.0,1
27,M,Caucasian,25 - 45,Low,Male,0,0.0,2,0,0,0,0.0,24.0,0
36,F,Caucasian,25 - 45,Low,Male,4,-1.0,2,0,0,0,1.0,27.0,1
29,F,Caucasian,25 - 45,Medium,Female,7,-1.0,6,0,0,0,1.0,192.0,1
46,F,African-American,Greater than 45,Low,Male,3,-1.0,1,0,0,0,1.0,46.0,0
26,F,African-American,25 - 45,Medium,Male,1,0.0,6,0,0,0,1.0,21.0,1
45,F,Caucasian,Greater than 45,Low,Male,1,0.0,2,0,0,0,1.0,-11.0,0
41,F,Caucasian,25 - 45,Medium,Male,14,-1.0,6,0,0,0,1.0,151.0,1
19,M,African-American,Less than 25,High,Female,0,-1.0,8,0,0,0,1.0,28.0,1
58,F,African-American,Greater than 45,Low,Female,4,-1.0,1,0,0,0,1.0,31.0,0
37,M,Caucasian,25 - 45,Low,Male,1,-1.0,1,0,0,0,1.0,28.0,1
66,F,Caucasian,Greater than 45,Low,Male,1,-14.0,1,0,0,0,14.0,117.0,1
42,M,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,0,0,1.0,15.0,0
43,F,Caucasian,25 - 45,Medium,Male,12,-1.0,6,0,0,0,1.0,1252.0,0
21,F,Other,Less than 25,High,Male,0,-1.0,9,0,0,2,1.0,16.0,1
22,F,African-American,Less than 25,Low,Male,1,-1.0,3,0,0,0,1.0,360.0,1
58,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0,0,1.0,19.0,1
30,F,African-American,25 - 45,Low,Male,1,-1.0,2,0,0,0,1.0,2009.0,0
37,F,Other,25 - 45,Low,Male,0,-1.0,2,0,0,0,1.0,20.0,0
25,F,Other,25 - 45,Low,Male,2,-1.0,2,0,1,1,1.0,19.0,1
21,M,African-American,Less than 25,Low,Male,0,-1.0,4,0,0,0,1.0,40.0,0
34,M,Other,25 - 45,Low,Male,0,0.0,1,0,0,0,1.0,1847.0,0
39,F,Caucasian,25 - 45,Low,Female,4,-2.0,1,0,0,0,2.0,27.0,1
52,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0,1.0,23.0,0
22,F,African-American,Less than 25,High,Male,3,0.0,10,0,1,1,0.0,7658.0,1
32,M,African-American,25 - 45,Medium,Male,2,-1.0,5,0,0,0,1.0,30.0,0
26,F,Caucasian,25 - 45,Medium,Male,7,-1.0,6,0,0,0,1.0,432.0,1
29,F,African-American,25 - 45,Low,Male,7,0.0,3,0,0,0,0.0,53.0,0
35,F,Caucasian,25 - 45,Medium,Male,6,-10.0,5,0,0,0,10.0,41.0,1
30,F,Caucasian,25 - 45,High,Female,5,0.0,10,0,0,0,0.0,172.0,1
27,F,African-American,25 - 45,High,Male,5,-1.0,9,0,0,1,1.0,14.0,1
28,F,African-American,25 - 45,Medium,Male,8,-1.0,6,0,1,0,1.0,976.0,0
50,F,African-American,Greater than 45,Medium,Male,7,-1.0,5,0,0,0,0.0,45.0,1
23,F,Other,Less than 25,Medium,Female,0,-2.0,6,0,0,0,3.0,37.0,1
29,F,African-American,25 - 45,High,Male,3,-1.0,9,1,0,0,1.0,22.0,1
37,M,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,0,0,1.0,44.0,0
47,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0,1.0,21.0,0
42,F,African-American,25 - 45,Low,Male,1,-1.0,1,0,0,0,1.0,15.0,0
24,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,0,0,1.0,17.0,0
30,F,Caucasian,25 - 45,Medium,Female,0,0.0,5,0,0,0,0.0,27.0,0
23,M,Other,Less than 25,Medium,Male,6,-1.0,7,0,0,0,1.0,122.0,1
51,F,Other,Greater than 45,Low,Male,1,-18.0,1,0,0,0,18.0,409.0,0
37,F,African-American,25 - 45,Low,Male,8,-1.0,2,0,0,0,1.0,25.0,0
25,F,African-American,25 - 45,High,Male,5,-1.0,9,0,0,0,1.0,1301.0,1
33,F,Other,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,2007.0,1
26,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0,1.0,21.0,0
31,M,Caucasian,25 - 45,Low,Female,0,0.0,2,0,0,0,1.0,93.0,0
27,F,Caucasian,25 - 45,Medium,Female,2,-1.0,5,0,0,0,1.0,1490.0,1
46,F,African-American,Greater than 45,Low,Male,2,0.0,2,0,0,0,0.0,223.0,1
24,F,Other,Less than 25,Low,Male,0,-1.0,1,0,0,0,1.0,26.0,1
60,F,Other,Greater than 45,Low,Male,1,-18.0,1,0,0,0,18.0,433.0,0
61,M,Caucasian,Greater than 45,Low,Male,3,0.0,2,0,0,0,0.0,20.0,1
21,F,Other,Less than 25,Medium,Male,0,0.0,6,0,0,0,0.0,6.0,1
37,F,Other,25 - 45,Low,Male,1,-1.0,2,0,0,0,1.0,18.0,1
37,M,African-American,25 - 45,Medium,Male,5,0.0,5,0,0,0,1.0,154.0,1
22,F,African-American,Less than 25,Medium,Male,0,-1.0,7,0,0,0,1.0,34.0,0
25,F,African-American,25 - 45,Medium,Male,6,0.0,7,0,0,0,0.0,2.0,1
47,F,African-American,Greater than 45,Medium,Male,22,-1.0,7,0,0,0,1.0,27.0,1
26,F,Caucasian,25 - 45,Medium,Male,2,-1.0,6,1,0,0,1.0,17.0,0
25,F,African-American,25 - 45,High,Male,4,-1.0,8,0,0,0,1.0,14.0,1
24,F,African-American,Less than 25,Medium,Female,2,0.0,5,0,0,0,1.0,74.0,1
37,F,African-American,25 - 45,Low,Male,4,0.0,4,0,0,0,0.0,2231.0,0
56,F,African-American,Greater than 45,Low,Male,1,-1.0,1,0,0,0,1.0,28.0,0
22,M,African-American,Less than 25,High,Male,0,-1.0,10,0,0,0,1.0,93.0,0
20,M,Caucasian,Less than 25,Low,Male,0,0.0,3,0,0,0,0.0,-4.0,0
29,M,Other,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,27.0,0
21,M,Caucasian,Less than 25,Medium,Female,0,-1.0,5,0,0,0,1.0,48.0,1
46,M,African-American,Greater than 45,Medium,Male,2,-17.0,7,0,0,0,1895.0,91.0,0
21,F,African-American,Less than 25,High,Male,1,0.0,10,0,1,0,0.0,1419.0,1
26,F,African-American,25 - 45,Low,Male,2,-1.0,4,0,0,0,1.0,19.0,1
55,F,Caucasian,Greater than 45,Medium,Male,3,-1.0,7,0,0,0,1.0,864.0,1
31,F,African-American,25 - 45,Low,Male,3,0.0,1,0,1,0,1.0,-4.0,1
20,F,African-American,Less than 25,Medium,Male,0,-1.0,5,0,0,0,1.0,23.0,1
56,F,Caucasian,Greater than 45,Low,Male,7,-1.0,1,0,0,0,1.0,14.0,1
43,F,African-American,25 - 45,High,Male,20,0.0,8,1,0,0,0.0,25.0,0
19,F,Caucasian,Less than 25,High,Female,2,-2.0,10,0,0,0,2.0,534.0,1
23,F,African-American,Less than 25,High,Male,4,-1.0,10,1,1,2,1.0,744.0,0
36,M,African-American,25 - 45,Medium,Female,4,-1.0,6,2,0,0,1.0,44.0,1
43,M,Other,25 - 45,Low,Male,1,-1.0,1,0,0,0,1.0,20.0,1
33,F,Caucasian,25 - 45,Medium,Female,3,-2.0,6,0,0,0,2.0,45.0,1
27,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0,1.0,32.0,0
27,M,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,0,0,1.0,750.0,0
23,M,Caucasian,Less than 25,Low,Male,1,-1.0,4,0,0,0,1.0,239.0,0
28,F,Other,25 - 45,High,Male,16,-1.0,10,0,0,0,1.0,699.0,1
48,M,African-American,Greater than 45,Low,Male,0,0.0,1,0,0,0,1.0,24.0,0
30,M,African-American,25 - 45,High,Male,8,-1.0,9,6,0,0,1.0,18.0,1
54,M,Caucasian,Greater than 45,Low,Female,1,-7.0,2,0,0,0,7.0,100.0,0
51,F,Caucasian,Greater than 45,Low,Female,0,-2.0,1,0,0,0,2.0,24.0,0
41,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,0,0,0,1.0,16.0,0
25,F,African-American,25 - 45,High,Male,15,-1.0,9,0,3,1,1.0,48.0,1
22,F,Other,Less than 25,Low,Male,0,-1.0,2,0,0,0,1.0,30.0,1
29,F,African-American,25 - 45,Low,Female,0,-3.0,4,0,0,0,3.0,13.0,0
49,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0,0.0,3.0,0
39,F,African-American,25 - 45,Medium,Female,0,-1.0,5,0,0,0,1.0,51.0,1
45,F,African-American,Greater than 45,High,Male,38,-1.0,8,0,0,0,1.0,2907.0,1
39,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,0,0,1.0,25.0,0
35,F,African-American,25 - 45,Medium,Male,8,-1.0,7,0,0,1,1.0,245.0,1
42,F,Other,25 - 45,Low,Male,1,-1.0,1,0,0,0,1.0,49.0,0
36,M,African-American,25 - 45,Medium,Female,2,-2.0,5,0,0,0,2.0,23.0,0
42,F,Caucasian,25 - 45,Low,Male,5,-1.0,4,0,0,0,0.0,746.0,0
28,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0,1.0,21.0,1
37,F,Caucasian,25 - 45,Low,Male,2,-1.0,1,0,0,0,1.0,118.0,1
29,F,Caucasian,25 - 45,Low,Male,1,-1.0,4,0,0,0,1.0,341.0,0
26,M,Caucasian,25 - 45,Medium,Female,1,-1.0,6,0,0,0,1.0,25.0,0
20,F,African-American,Less than 25,Medium,Female,0,-1.0,6,0,0,0,1.0,53.0,1
24,F,African-American,Less than 25,Low,Male,1,-1.0,3,0,0,0,1.0,19.0,1
22,M,African-American,Less than 25,Medium,Female,0,0.0,7,0,0,0,1.0,6.0,1
45,F,Other,Greater than 45,Low,Female,1,-1.0,1,0,0,0,1.0,48.0,0
22,M,African-American,Less than 25,Medium,Male,0,-2.0,6,0,0,0,2.0,15.0,0
30,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,0,0.0,4.0,0
28,F,African-American,25 - 45,Medium,Male,7,-1.0,5,0,0,0,0.0,1868.0,1
37,M,Caucasian,25 - 45,Low,Male,1,-9.0,2,0,0,0,9.0,20.0,0
35,F,African-American,25 - 45,Low,Male,5,-1.0,4,0,0,0,1.0,5403.0,1
27,M,African-American,25 - 45,Medium,Male,2,0.0,5,0,0,0,0.0,173.0,1
66,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0,1.0,30.0,0
23,F,Caucasian,Less than 25,High,Male,2,0.0,9,0,0,2,0.0,2.0,1
29,F,African-American,25 - 45,Medium,Male,5,-1.0,7,0,0,0,1.0,120.0,1
36,F,Caucasian,25 - 45,Low,Male,1,-2.0,2,0,0,0,2.0,19.0,0
22,M,African-American,Less than 25,Low,Male,0,-1.0,4,0,0,0,1.0,19.0,1
24,M,Caucasian,Less than 25,Medium,Female,0,0.0,6,0,0,0,1.0,7.0,0
34,F,Caucasian,25 - 45,Medium,Male,16,-1.0,6,0,0,0,1.0,25.0,1
30,F,African-American,25 - 45,High,Male,7,0.0,8,0,0,0,0.0,6.0,1
39,F,Caucasian,25 - 45,Low,Male,2,-2.0,2,0,0,0,2.0,47.0,1
48,F,Other,Greater than 45,Low,Female,0,-1.0,1,0,0,0,1.0,28.0,0
33,M,Caucasian,25 - 45,Low,Male,3,-16.0,4,0,0,0,16.0,282.0,1
23,F,African-American,Less than 25,Low,Female,1,-6.0,3,0,0,0,6.0,22.0,0
36,M,Other,25 - 45,Medium,Male,1,-1.0,5,0,0,0,1.0,95.0,0
26,M,African-American,25 - 45,Medium,Male,5,-1.0,7,0,0,0,1.0,7772.0,0
27,F,Other,25 - 45,Low,Male,1,-1.0,2,0,0,0,1.0,41.0,0
20,F,African-American,Less than 25,Medium,Male,0,0.0,7,0,0,0,0.0,21.0,1
29,F,Caucasian,25 - 45,Low,Male,1,-24.0,2,0,0,0,24.0,2.0,1
22,F,African-American,Less than 25,Low,Female,0,-1.0,4,0,0,0,1.0,166.0,1
37,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,0,0,1.0,16.0,1
49,F,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0,0.0,5.0,0
50,F,Caucasian,Greater than 45,Low,Male,3,-1.0,3,0,0,0,1.0,337.0,0
32,M,Other,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,23.0,0
20,F,Caucasian,Less than 25,Medium,Male,0,-1.0,7,0,0,0,2.0,26.0,1
50,M,Caucasian,Greater than 45,Low,Male,0,0.0,2,0,0,0,0.0,343.0,1
21,F,Other,Less than 25,Medium,Male,1,-1.0,5,0,0,0,1.0,21.0,0
49,F,African-American,Greater than 45,Medium,Male,1,-1.0,5,0,0,0,1.0,124.0,0
51,F,African-American,Greater than 45,Low,Male,3,-18.0,3,0,0,0,18.0,50.0,0
36,F,Caucasian,25 - 45,Low,Female,5,-1.0,3,0,0,0,1.0,23.0,1
28,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0,1.0,26.0,1
40,F,African-American,25 - 45,Medium,Male,5,0.0,7,0,0,0,1971.0,728.0,1
53,F,African-American,Greater than 45,Low,Male,2,-1.0,1,0,0,0,1.0,17.0,0
60,F,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0,1.0,50.0,0
40,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0,1.0,26.0,0
25,M,Caucasian,25 - 45,High,Male,5,-1.0,8,4,0,0,1.0,240.0,0
56,F,Caucasian,Greater than 45,Low,Male,13,-13.0,2,0,0,0,13.0,166.0,0
24,F,Caucasian,Less than 25,Low,Male,1,-1.0,3,0,0,0,1.0,24.0,1
34,F,Other,25 - 45,High,Male,14,-1.0,9,0,0,0,1.0,977.0,1
29,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0,1.0,27.0,1
27,F,African-American,25 - 45,Medium,Male,1,-1.0,7,0,0,0,1.0,4036.0,1
25,M,African-American,25 - 45,Medium,Male,2,-27.0,5,0,0,0,27.0,21.0,1
29,F,African-American,25 - 45,Medium,Male,10,-1.0,7,0,0,1,1.0,554.0,1
25,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,0,1.0,23.0,0
41,M,African-American,25 - 45,Low,Male,0,0.0,1,0,0,0,0.0,22.0,0
28,F,African-American,25 - 45,Medium,Female,4,-1.0,5,0,0,0,1.0,48.0,1
34,M,Other,25 - 45,Low,Male,1,-1.0,1,0,0,0,1.0,17.0,0
42,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0,1.0,27.0,0
22,F,African-American,Less than 25,Low,Male,1,0.0,4,0,0,0,0.0,3.0,1
24,M,African-American,Less than 25,Medium,Male,0,-1.0,7,0,0,0,1.0,72.0,0
21,F,Caucasian,Less than 25,Medium,Female,0,-1.0,6,0,0,0,1.0,69.0,0
22,F,Caucasian,Less than 25,Low,Male,0,-1.0,3,0,0,0,1.0,29.0,0
38,F,Other,25 - 45,Low,Male,2,0.0,3,0,0,0,0.0,5.0,1
30,M,African-American,25 - 45,High,Female,15,0.0,8,0,0,0,1.0,25.0,1
34,M,Caucasian,25 - 45,Low,Male,1,0.0,1,0,0,0,0.0,5.0,0
57,F,African-American,Greater than 45,Medium,Male,19,-1.0,7,0,0,0,1.0,2824.0,0
26,F,African-American,25 - 45,Medium,Female,4,0.0,7,0,0,0,0.0,22.0,1
25,M,African-American,25 - 45,Low,Male,0,0.0,2,0,0,2,1.0,0.0,0
51,F,Other,Greater than 45,Low,Male,1,-1.0,1,0,0,0,1.0,28.0,1
45,F,Caucasian,Greater than 45,Medium,Male,1,0.0,5,0,0,0,1.0,663.0,1
28,M,Caucasian,25 - 45,Low,Male,9,-1.0,4,0,1,0,1.0,21.0,0
28,M,Other,25 - 45,Medium,Male,3,-1.0,5,0,0,0,1.0,18.0,0
